Date,Hashtags,Mentions,Permalink,Retweets,Text,Time,To,TweetID,Unnamed: 0
2020-07-21 18:29:29+00:00,,@BrevilleCanada @BrevilleUSA,https://twitter.com/robertwakulat/status/1285643072223748097,0,"With Covid and having to care for a husband with dementia, my mom doesn’t really have the time and energy to dedicate to troubleshooting this issue on her own. We expected a bit more from your products tbh. /2 @BrevilleCanada @BrevilleUSA",2020-07-21,,1285643072223748097,5626.0
2020-07-21 14:54:55+00:00,,,https://twitter.com/BME_Dementia/status/1285589078201847810,0,My brother your experience shows how migrants to our country add to the richness of this nation. I work with refugees and asylum seekers finding life tough under COVID restrictions but some people still think migrants get everything free. So proud of you Maasha’Allah,2020-07-21,ahmedhankir,1285589078201847810,5656.0
2020-07-21 13:04:13+00:00,,,https://twitter.com/legagnon13/status/1285561219307507712,0,"I haven’t been around anyone that I know has tested positive for COVID, but my mom has and now, my grandmother has been exposed. She’s 91 and has dementia and if she catches it, she’ll die.",2020-07-21,,1285561219307507712,5674.0
2020-07-21 11:39:35+00:00,,,https://twitter.com/LorraineBranna2/status/1285539919998271489,1,"Try being some1 with disabilities but told not perm/enough so put on Jobseeker, sgl mum w-13yo, high risk 2 Covid so on leave/no pay 🚸, local gov left off JK, mum had stroke, dad broke hip/has dementia  and  put in aged care on mon. Oh + rep myself in family crt  and  lost–son has 2go🏫",2020-07-21,TassieWet,1285539919998271489,5689.0
2020-07-21 10:22:27+00:00,,,https://twitter.com/RamasesIV/status/1285520509590011907,0,"My friend's mother was one of the 140,000. She was living in a care home, age 96, suffered from dementia and cancer. She tested negative for Covid before her passing, but Covid was entered on her death certificate as cause of death. You still buying it ?",2020-07-21,slight32,1285520509590011907,5695.0
2020-07-21 06:18:14+00:00,,,https://twitter.com/real_gooseman/status/1285459048293376002,0,How about we get transparency on the number of people who didn't even have a positive test but had Covid on the death certificate - like my 78 year old frail mother in law who was in a care home with vascular dementia?,2020-07-21,latimeralder,1285459048293376002,5715.0
2020-07-21 01:51:46+00:00,#mycauseforcaring #YYC,@GHCARESCenter @BrookfieldProp,https://twitter.com/tinmen9/status/1285391991384109056,1,#mycauseforcaring is @GHCARESCenter providing much needed support for Caregivers of those living with Alzheimer’s or dementia related diseases. So Proud of @brookfieldprop for matching my donation to support #YYC relief efforts for COVID 19 ,2020-07-21,,1285391991384109056,5723.0
2020-07-21 01:13:15+00:00,,,https://twitter.com/BrightZhou/status/1285382298599219200,0,"Thinking of the grandmother with dementia, bathing in the afternoon sun of her hospital room - who I grew to love over the weeks, despite her never remembering me. Thinking of her family who loved her more, hanging on to my afternoon updates, but unable to visit b/c of COVID.",2020-07-21,,1285382298599219200,5725.0
2020-07-21 00:12:23+00:00,,,https://twitter.com/cptfunkadunk/status/1285366978375548929,0,"My own mother is headed that way and as hard as it used to be to find a good place for someone with dementia, Covid-19 has made it 1000X worse. Good luck to you to. Stay strong. Stay safe.",2020-07-21,CrayKain,1285366978375548929,5726.0
2020-07-20 23:32:17+00:00,,,https://twitter.com/ZenZero111/status/1285356887660277760,0,It has been shown that the UK government have inflated both Covid infection and death rate numbers. I believe my numbers are closer to the reality based on the information available and many of the Covid deaths can be linked to people that had Dementia.,2020-07-20,,1285356887660277760,5727.0
2020-07-20 22:55:29+00:00,,,https://twitter.com/CougJoseph/status/1285347626666336257,0,Using the poor economy because of Covid-19 as an excuse for voting for a man with dementia is a bit of a stretch and mystifying but anything is possible in politics. The Blame Game is alive and well.,2020-07-20,ndibagno,1285347626666336257,5729.0
2020-07-20 21:13:38+00:00,,,https://twitter.com/Sterling2143/status/1285321995576659969,0,I finally admitted my first Covid patient to hospice. Of course he's 78 yrs old with dementia and a long-time smoker.,2020-07-20,5Agenda21,1285321995576659969,5736.0
2020-07-20 20:44:21+00:00,,,https://twitter.com/JakesMom91/status/1285314625026785280,0,I am So So sorry for your loss. My Mom was my first and best best friend. She is in the Nursing Home with dementia. I learned today they have a case of Covid.,2020-07-20,RuderTooter,1285314625026785280,5738.0
2020-07-20 20:19:30+00:00,#COVID #HealthCareInAmerica,,https://twitter.com/arkanjil/status/1285308372451909632,0,"My mothers nursing home wants to turn her out, after their first #COVID exposure and her dementia induced wandering habits clash- she keeps messing with their limited PPE supplies. It was inevitable as her dementia deepened, but now of all times?? #HealthCareInAmerica",2020-07-20,,1285308372451909632,5741.0
2020-07-20 20:14:13+00:00,,,https://twitter.com/margyw123/status/1285307043390332930,0,"Absolutely REALLY! Some have dementia and dont understand, they think that family have abandoned them. Ofcourse most of my patients understand about covid and how low the death rate is, in reality. Cuomo has a lot to answer for though, research everything you can.",2020-07-20,DDuffy54,1285307043390332930,5742.0
2020-07-20 19:37:07+00:00,,,https://twitter.com/BBunny325/status/1285297705472983041,0,"A week ago I was made aware of my grandmother's declining health situation with late stage dementia, something with no cure or prevention at this time, and deeply saddening. I hadn't of been able to of visited her due to covid for a few months, and phone usage over there (1/?)",2020-07-20,,1285297705472983041,5744.0
2020-07-20 19:35:27+00:00,,,https://twitter.com/SilkCutBlue/status/1285297285988065280,0,"Yes, so many and people posted death certs on here. My experience, very frail, very elderly bedridden lady being nursed in terminal care for cancer... COVID. Aunt of cousin, severe dementia, stopped eating. Cousin at bedside night before death... COVID. 🙄",2020-07-20,Clive752,1285297285988065280,5745.0
2020-07-20 19:31:56+00:00,,,https://twitter.com/SporkenWord/status/1285296401983983616,0,"COVID conversations in my house sound like that. Today I could not remember the word for vertigo. Q. ""what is that condition that affects your inner ear where it seems like you're out of balance?"" A. ""Pre-senile dementia""",2020-07-20,emilynussbaum,1285296401983983616,5746.0
2020-07-20 18:03:22+00:00,#Brookdale #personcenteredcare #dementiacare #alzheimerscare,,https://twitter.com/JulietHolt/status/1285274114148769792,0,Silver linings to COVID-19? Check out my latest blog for my take on the pandemic and person centered dementia care. #Brookdale #personcenteredcare #dementiacare #alzheimerscare,2020-07-20,,1285274114148769792,5754.0
2020-07-20 17:32:28+00:00,,,https://twitter.com/MistyBlueAF/status/1285266337380610051,0,Also if my grandma has dementia. And corona virus and she dies. She better damn well be listed as a covid death. You know damn well covid contributed to her dying faster than without. And that’s make u a murderer.,2020-07-20,nowthisnews,1285266337380610051,5757.0
2020-07-20 16:51:38+00:00,,,https://twitter.com/JosephBK330/status/1285256061847470085,0,"""COVID-19 has 19 different names. It is what the 19 stands for. I can recite them all, it is how I got a perfect score on my dementia test. Everyone was surprised.""",2020-07-20,ParkerMolloy,1285256061847470085,5760.0
2020-07-20 16:25:40+00:00,,,https://twitter.com/JulieRunion/status/1285249527990177793,0,"I don't know if anyone will see this, but my dad's in a nursing home and I just found out he tested positive for COVID. I haven't been able to see him other than facetime since March, and now he's in isolation so I can't even do that. Thank God for dementia. 😕",2020-07-20,,1285249527990177793,5762.0
2020-07-20 15:20:47+00:00,,,https://twitter.com/Origandclever/status/1285233196272160769,0,"In Ontario (my province) it’s over 80% of deaths in nursing homes. Average (heavily skewed by the few that live for years) lifespan once in LTC is 2 years and over 70% have dementia. While tragic, one should also look at QALY with covid vs lockdown.",2020-07-20,justin_hart,1285233196272160769,5772.0
2020-07-20 14:58:44+00:00,,,https://twitter.com/frodri_023/status/1285227648172556288,0,"Actually, the COVID victims were seniors living in nursing homes in New York, one of them I believe with dementia, and mysteriously ""died"" one with not much diference from the other. Nothing to do with masks. Btw, masks do no good unless your wash your hands and follow a protocol",2020-07-20,StarForceHQ1,1285227648172556288,5776.0
2020-07-20 12:57:06+00:00,,,https://twitter.com/VeraLoomis/status/1285197039450697733,0,"The life expectancy in LTC is not even 30 months. You're there to die a slow death from Alzheimer's, basically. My neighbour refused treatment for pneumonia for her husband so he wouldn't have to go to the bitter end. Covid is actually a better death than dementia.",2020-07-20,picardonhealth,1285197039450697733,5781.0
2020-07-20 12:14:00+00:00,,,https://twitter.com/mspowers/status/1285186191902543872,0,That was a beautiful tribute. Hit home as I'm losing my mom to dementia and covid isolation. Good vibes to Patrick in this tough time. That was very well said.,2020-07-20,2MelissaHolmes,1285186191902543872,5786.0
2020-07-20 11:19:08+00:00,,,https://twitter.com/AMOS007/status/1285172384526413829,0,Two days ago I learned my dad living in snf with dementia was diagnosed with COVID.,2020-07-20,Zinthia22191263,1285172384526413829,5792.0
2020-07-20 10:07:28+00:00,,@DementiaUK @DHSCgovuk,https://twitter.com/NeilLancaster15/status/1285154348868214784,0,My father has dementia. I am trying to him into a home as he has deteriorated @DementiaUK . Trying to get a covid test for him@GOVUK @DHSCgovuk What a shambles 😡,2020-07-20,,1285154348868214784,5798.0
2020-07-20 10:01:06+00:00,,,https://twitter.com/Toadoftoadhall7/status/1285152748783259652,0,"My neighbour works in a dementia home. 14 residents had covid and recovered. All 14 have since deteriorated markedly with their dementia and are unlikely to last longer, when before they were stable. Covid has long lasting effects and can contribute to their deaths in many ways",2020-07-20,Toadoftoadhall7,1285152748783259652,5799.0
2020-07-20 09:58:50+00:00,,,https://twitter.com/soulpractices/status/1285152176055123969,0,"This is my mom. She has vascular dementia. She fractured her femur on Valentines Day. 4 of the 7 women she lived with died of Covid. She had Covid, is on hospice care and now resides in a nursing home. 2 weeks ago we were finally able to begin in person visits. Covid is real. ",2020-07-20,arneduncan,1285152176055123969,5800.0
2020-07-20 06:22:27+00:00,,,https://twitter.com/sftballfreak/status/1285097720869339137,0,Please watch this interview. This is proof he makes up his own numbers and facts. He uses data form other countries when it comes to covid and he brags about passing a test tat proves he doesn’t have dementia. My favorite line tho “I look at school” can’t make that ship up,2020-07-20,FrenchVanilla96,1285097720869339137,5809.0
2020-07-20 05:03:11+00:00,,,https://twitter.com/jackbro64620073/status/1285077772944244737,0,My friends in law just passed of dementia in Hou-Tx and they told the family she tested pos for Covid but refused to share the testing; The family asked why she wasn't treated and of course no-one could visit even with masks which evry1 knows work 100% right? Death ruled Covid,2020-07-20,sfost60,1285077772944244737,5813.0
